547.127	141.114	85.9018	81.7128	57.8597
547.166	215.48	64.4736	66.153	48.0316
547.204	178.372	27.3992	21.2471	36.2496
547.242	166.694	48.9948	23.2712	69.4576
547.28	168.706	27.5604	31.1752	-1.02439
547.319	207.893	70.6921	23.4255	38.0575
547.357	186.424	64.9077	60.6895	45.8355
547.395	159.066	80.6633	58.8136	28.1735
547.433	237.448	55.2989	25.6077	4.62156
547.472	188.545	76.9206	57.0179	22.1935
547.51	151.386	65.2662	68.8519	41.7315
547.548	206.288	82.9818	39.556	41.6895
547.586	175	83.0773	110.18	49.4776
547.625	190.727	59.6391	41.6703	0.429513
547.663	171.179	85.2147	55.4643	39.5876
547.701	241.82	53.9402	65.3484	14.0456
547.739	202.672	36.3758	57.5924	19.8837
547.778	216.449	52.1476	26.2926	51.2056
547.816	175.321	83.6131	32.2466	53.1237
547.854	196.952	79.7887	57.8307	64.8518
547.892	204.864	52.4042	50.0647	70.6998
547.931	193.141	66.226	67.8049	-0.0081997
547.969	230.503	74.1616	32.5589	41.1599
548.007	207.005	48.7271	71.9029	3.81797
548.045	222.776	78.2727	79.847	78.3861
548.084	197.303	37.1144	83.8571	31.1981
548.122	240.575	37.2	72.1512	56.6862
548.16	207.237	60.8555	78.1352	54.6843
548.198	205.338	78.6311	97.8692	34.9824
548.237	197.525	57.1028	62.5794	40.8344
548.275	197.587	45.3884	41.0434	46.6825
548.313	191.749	118.224	80.4374	36.8106
548.351	223.271	116.359	54.9614	36.7588
548.39	229.227	77.1112	70.7715	26.8708
548.428	199.789	63.4367	15.7855	52.3989
548.466	205.751	41.8823	104.39	34.6471
548.504	249.103	81.3178	72.9935	32.6352
548.542	221.615	38.1133	98.6675	75.8834
548.581	205.931	61.8151	49.5376	48.2854
548.619	239.453	67.8106	33.8716	-4.9164
548.657	211.955	117.126	65.4556	42.2918
548.695	231.717	69.9617	106.9	59.97
548.734	243.593	146.873	49.8597	-12.968
548.772	223.955	62.2489	46.0037	53.9702
548.81	182.637	50.5144	73.6676	26.3384
548.848	243.799	101.85	71.7916	32.2066
548.886	218.241	68.4355	40.3356	2.5848
548.925	208.437	31.0572	79.8357	34.0769
548.963	243.989	88.3227	74.0096	79.3851
549.001	249.981	64.7483	64.2336	30.0333
549.039	216.513	72.7338	78.1275	47.7416
549.077	194.874	96.4993	92.0215	16.1298
549.116	179.141	-11.939	78.2916	14.1019
549.154	214.723	80.8965	27.0655	10.1102
549.192	234.525	67.162	15.2994	45.5884
549.23	202.997	63.3075	76.5834	33.6967
549.268	258.348	67.343	52.9673	9.95492
549.307	266.315	99.0347	56.9974	61.2471
549.345	236.757	69.5003	118.321	51.3353
549.383	195.339	132.806	96.6752	71.0436
549.421	256.65	49.9113	39.4592	29.5119
549.459	238.932	67.7868	71.1631	59.1102
549.498	219.229	111.358	79.1531	31.3924
549.536	243.021	89.714	97.0271	59.0207
549.574	199.583	64.0994	10.111	64.909
549.612	227.334	139.345	57.6549	53.0073
549.65	243.216	91.9704	6.30877	49.0056
549.689	245.263	72.2721	69.6888	43.0278
549.727	294.805	96.1076	46.0327	42.9761
549.765	284.977	78.3931	40.1766	15.2245
549.803	201.918	100.259	52.1305	-12.5372
549.841	235.64	94.4141	91.8044	54.7311
549.879	213.922	82.6296	50.3083	-12.6405
549.918	267.449	118.361	72.1783	52.6618
549.956	237.81	90.7267	16.8022	13.0001
549.994	273.542	112.622	22.816	10.9685
550.032	279.554	144.418	60.5399	30.7369
550.07	202.336	67.2331	68.5538	90.1452
550.109	222.223	65.3348	94.4038	44.5175
550.147	273.824	75.3403	64.7576	72.2259
550.185	267.956	79.3958	78.7215	-26.9557
550.223	232.328	35.8512	74.8354	-11.1473
550.261	276.03	77.5967	61.0392	36.4111
550.299	262.222	61.8122	100.803	-3.32045
550.338	274.188	107.534	96.923	30.3619
550.376	294.11	77.8593	59.3069	20.3903
550.414	246.552	77.9547	23.6607	36.2187
550.452	318.094	74.0802	81.3045	26.2472
550.49	278.456	113.876	93.3084	20.2456
550.528	332.157	131.851	156.952	95.6741
550.566	362.029	181.607	151.096	139.333
550.605	381.986	215.488	242.576	192.945
550.643	364.198	163.944	193.01	169.083
550.681	320.56	98.4691	85.8036	75.6519
550.719	278.901	86.6345	85.8874	49.7804
550.757	267.043	138.42	89.9512	33.8289
550.795	320.805	82.8454	50.275	41.7374
550.834	219.452	67.0271	92.115	13.8498
550.872	287.153	33.3025	36.5088	1.86831
550.91	231.525	73.1679	66.4326	5.79684
550.948	305.207	89.1834	70.4963	11.7154
550.986	267.479	75.3388	58.6401	41.5239
551.024	289.451	105.294	64.6939	31.5224
551.062	267.623	61.5897	-6.89232	39.441
551.1	297.564	125.395	42.9615	-10.3804
551.139	263.781	59.7767	51.0014	49.312
551.177	279.793	111.652	104.865	57.2306
551.215	299.785	30.0676	77.0689	47.2292
551.253	283.927	71.993	81.1427	61.1378
551.291	282.008	133.868	63.2964	11.2764
551.329	262.15	42.2738	85.3002	61.065
551.367	258.232	104.159	59.4739	17.1636
551.406	312.139	80.3308	13.6938	-0.833919
551.444	278.31	68.4562	99.5275	3.1047
551.482	236.502	38.6316	103.601	-14.8967
551.52	256.524	94.5671	71.775	8.99197
551.558	290.516	46.7825	77.8487	38.8706
551.596	254.668	92.7679	131.812	52.7993
551.634	224.8	88.8633	44.0862	46.7679
551.672	240.831	96.9487	66.1299	48.7266
551.71	308.793	101.034	100.154	6.75525
551.749	310.86	133.076	38.3335	28.6678
551.787	306.952	55.281	48.4072	38.6065
551.825	265.073	109.306	78.4509	18.5952
551.863	285.135	95.4218	96.5246	4.55393
551.901	263.227	103.507	28.6682	64.4626
551.939	295.279	129.593	88.7119	34.4414
551.977	271.371	51.728	78.7956	66.3901
552.015	311.433	73.8033	90.8893	62.3488
552.053	257.514	73.8987	84.973	28.3175
552.092	301.591	89.9903	61.0528	24.2602
552.13	315.673	78.0757	39.1365	56.229
552.168	279.735	142.201	73.2301	72.1977
552.206	321.837	98.2764	83.3238	20.1265
552.244	279.888	66.3418	105.427	40.0953
552.282	251.94	116.487	63.4811	72.0841
552.32	330.092	128.592	99.6047	13.9829
552.358	264.094	170.748	89.6784	39.9717
552.396	304.226	68.7132	95.782	33.9205
552.434	322.338	72.8086	127.926	19.8593
552.473	258.294	104.95	45.8655	49.862
552.511	286.426	70.9855	51.9591	11.7409
552.549	292.518	67.0608	76.0927	41.7597
552.587	294.6	101.236	116.276	-36.4614
552.625	288.661	73.2615	92.3099	29.6474
552.663	332.853	87.3868	78.3636	-0.47372
552.701	306.865	79.4622	120.567	49.6252
552.739	335.037	95.5975	82.5508	51.584
552.777	345.149	137.833	136.804	69.6029
552.815	331.191	83.7482	118.848	61.5418
552.853	343.322	55.7435	84.8215	35.4107
552.891	329.354	59.8489	94.9451	27.3396
552.929	333.456	94.0742	80.9787	23.2786
552.968	299.393	142.356	56.9684	43.3114
553.006	335.625	80.201	36.962	13.1504
553.044	305.576	78.2863	79.2356	-11.0007
553.082	289.588	98.4617	33.1092	19.0783
553.12	281.63	90.527	63.3327	55.2072
553.158	305.822	136.842	63.4163	-3.11379
553.196	321.984	106.798	79.5798	37.0452
553.234	328.095	135.043	97.7634	47.0542
553.272	372.427	102.968	95.8469	24.8932
553.31	324.249	68.8735	53.7005	57.0322
553.348	344.451	103.159	25.624	28.8312
553.386	272.103	73.0841	88.0675	71.0402
553.424	372.795	99.3294	112.301	20.6993
553.462	322.566	141.695	80.1946	2.53831
553.5	324.668	139.78	100.418	-15.6226
553.538	383.14	75.4553	68.2916	32.6464
553.576	320.812	107.771	72.4051	28.5755
553.615	328.939	83.6921	82.5548	48.6685
553.653	361.26	105.947	54.4483	42.5876
553.691	306.952	77.8426	50.5018	38.5167
553.729	331.214	136.368	119.095	72.7258
553.767	313.156	128.413	44.6187	0.144888
553.805	329.368	100.288	78.9722	-20.066
553.843	319.37	140.714	44.7857	64.5631
553.881	311.391	102.499	97.2892	-2.01772
553.919	353.823	112.684	40.9126	24.1514
553.957	315.585	106.73	89.4061	18.0606
553.995	305.587	74.5448	105.64	30.1198
554.033	335.929	133.16	146.083	26.0389
554.071	309.78	129.225	111.876	32.0581
554.109	376.482	90.9705	89.7599	29.9973
554.147	303.894	93.0858	59.5734	-24.5535
554.185	398.876	143.661	33.4068	-10.4743
554.223	336.368	117.506	59.7402	9.67495
554.261	294.03	115.592	80.0236	35.8942
554.299	326.441	109.627	100.317	52.0134
554.337	354.813	95.582	88.2805	9.54268
554.375	356.925	156.307	45.9339	29.7019
554.413	322.647	132.162	84.4173	68.0712
554.451	403.599	114.068	133.031	17.4905
554.489	363.261	71.7029	82.5741	51.8198
554.527	330.992	124.378	82.6575	27.5191
554.565	333.104	118.403	92.8609	9.26837
554.603	361.506	150.879	68.6743	25.4077
554.641	369.698	92.3038	93.0477	13.227
554.679	329.31	159.179	93.131	31.3964
554.717	357.732	92.4943	89.1744	21.2357
554.755	315.313	141.179	97.3678	57.6351
554.793	313.375	149.375	87.3311	19.1244
554.831	382.307	137.33	69.1945	8.96379
554.869	358.099	78.6951	55.1078	55.5032
554.907	327.801	131.46	69.3712	33.1826
554.945	356.253	113.325	77.5545	51.382
554.983	421.194	111.401	101.968	41.2114
555.021	350.356	83.1259	41.2512	20.9008
555.059	380.848	152.141	57.5545	22.8802
555.097	340.4	136.026	79.9378	-15.6803
555.135	348.592	130.051	84.0812	26.8591
555.173	364.913	138.267	147.054	14.6486
555.211	371.085	162.712	84.2578	59.2381
555.249	373.207	91.8069	88.4111	26.7376
555.287	381.419	128.422	104.734	10.457
555.325	326.711	175.217	119.038	6.35655
555.363	349.133	94.1225	129.281	30.6661
555.401	363.434	110.458	68.4642	10.3256
555.439	329.006	126.803	68.5475	59.0251
555.477	377.838	114.718	115.351	61.0147
555.515	367.77	151.383	97.164	44.7342
555.553	369.892	133.208	83.0273	-2.03622
555.591	357.794	121.113	133.921	48.7234
555.629	424.965	129.349	127.924	-4.16706
555.667	349.847	109.114	73.1371	52.7125
555.705	392.639	135.649	144.38	70.9721
555.743	376.461	160.154	93.6435	-20.5682
555.781	360.283	119.579	83.5668	3.79138
555.819	405.135	123.754	63.31	42.401
555.857	386.916	184.889	75.6032	3.70067
555.895	446.028	136.164	122.496	26.0403
555.933	407.47	103.7	96.1296	32.11
555.971	442.172	122.125	90.1128	42.2497
556.009	464.674	122.22	80.026	9.62936
556.047	338.526	103.995	43.4592	48.2791
556.085	365.097	108.17	59.8324	-31.1912
556.123	338.699	71.5952	108.816	5.42849
556.161	385.651	159.3	70.1988	5.38822
556.199	379.633	114.575	88.622	5.33797
556.237	410.305	128.941	125.395	54.2177
556.275	385.947	131.086	113.258	9.33748
556.313	394.198	106.721	97.0414	33.7573
556.35	443.235	168	160.358	50.0331
556.388	422.947	151.795	150.262	82.6329
556.426	327.179	137.62	81.0047	27.5227
556.464	423.151	107.115	117.818	33.6125
556.502	421.213	156.19	93.431	64.1824
556.54	451.935	170.585	111.884	25.3722
556.578	390.796	146.2	54.8273	25.332
556.616	386.818	129.965	95.7404	27.3319
556.654	360.37	130.07	95.8335	-3.33822
556.692	384.962	134.255	46.9066	78.3117
556.73	376.894	152.75	140.96	12.9116
556.768	440.325	130.375	124.713	19.0015
556.806	399.557	177.48	88.0259	33.2614
556.844	405.789	157.156	171.909	45.4913
556.882	393.621	122.511	67.762	12.7412
556.92	440.743	151.236	96.4751	12.7012
556.957	436.77	69.5545	168.132	37.2072
556.995	385.742	139.18	160.055	18.7672
557.033	424.703	122.915	92.6581	0.317176
557.071	369.565	131.2	82.5212	67.7872
557.109	396.267	129.265	117.394	43.1972
557.147	416.829	162.11	64.2773	47.2572
557.185	453.771	199.065	117.59	69.7372
557.223	462.073	117.28	111.543	28.7573
557.261	482.654	162.435	87.0663	24.6273
557.299	351.706	62.1898	95.3493	57.3574
557.337	417.338	164.695	124.112	18.3975
557.375	452.27	158.66	93.4754	26.5576
557.413	421.642	148.525	128.408	28.5677
557.45	458.639	134.284	87.5152	-10.4062
557.488	436.201	148.739	116.308	46.9439
557.526	434.252	159.094	42.5912	16.1541
557.564	448.714	161.249	91.8842	46.8742
557.602	348.336	110.094	110.437	16.0744
557.64	395.598	126.599	71.5601	22.1945
557.678	410.06	153.374	73.693	24.2047
557.716	391.692	149.379	143.546	44.6849
557.754	443.103	92.0135	102.609	24.1251
557.792	420.625	135.219	65.7519	5.61535
557.829	424.842	192.807	98.6887	34.3216
557.867	375.664	155.962	74.1416	50.7119
557.905	480.496	129.367	111.195	60.9421
557.943	433.368	145.902	111.287	50.6424
557.981	503.32	162.447	99.0604	32.1127
558.019	423.301	96.8021	111.473	11.5329
558.057	439.853	160.607	93.0762	50.5433
558.095	392.685	86.722	89.0591	27.8936
558.133	431.837	105.317	82.9819	-5.03611
558.171	446.339	156.822	134.475	46.3242
558.208	415.606	103.461	91.3916	36.0106
558.246	469.188	150.866	124.384	31.861
558.284	426.099	118.061	62.7673	-44.2886
558.322	440.601	146.965	101.95	23.5617
558.36	391.323	186.17	89.693	11.1721
558.398	477.865	161.585	83.6159	15.2526
558.436	416.217	176.1	108.399	19.333
558.474	455.439	186.515	149.672	27.5234
558.511	461.736	172.214	120.948	62.4999
558.549	426.827	151.729	108.691	46.0004
558.587	428.999	131.234	100.544	19.1808
558.625	451.761	139.579	143.907	27.3813
558.663	517.813	166.473	67.7595	27.3518
558.701	526.185	133.608	117.312	17.0023
558.739	458.277	148.133	142.145	10.7829
558.777	530.548	156.488	121.628	41.6734
558.814	468.815	216.407	127.915	35.45
558.852	470.987	185.582	88.8173	49.8605
558.89	475.219	167.127	111.6	6.50112
558.928	483.591	177.551	124.073	18.8417
558.966	489.893	194.176	93.2156	14.6823
559.004	496.205	124.121	76.7983	6.38292
559.042	438.516	157.246	130.561	26.9835
559.079	465.473	116.065	87.3077	4.24021
559.117	490.365	134.75	132.82	39.3109
559.155	469.827	192.684	141.183	26.8815
559.193	513.319	163.879	77.2458	33.0422
559.231	461.791	108.204	97.9985	18.5429
559.269	453.633	147.569	116.691	30.9036
559.306	472.35	199.348	131.258	12.2703
559.344	546.872	166.383	104.481	57.7111
559.382	466.373	166.497	67.3632	20.4718
559.42	489.225	164.542	94.3259	-14.7274
559.458	514.157	110.877	137.849	67.9633
559.496	472.909	154.412	129.671	-0.32588
559.533	493.716	100.73	104.948	16.1909
559.571	489.698	129.805	100.91	12.0118
559.609	570.52	150.6	169.293	51.2926
559.647	506.491	136.215	96.9557	20.2134
559.685	479.693	181.87	134.308	18.1043
559.723	486.015	130.215	138.551	11.8551
559.76	475.782	144.823	97.2374	47.032
559.798	496.614	153.208	132.54	61.4929
559.836	457.366	186.463	142.993	80.1138
559.874	521.708	134.777	114.085	24.1447
559.912	438.939	184.622	110.038	13.7456
559.95	517.811	147.417	118.42	36.5066
559.987	478.548	174.486	191.077	26.1136
560.025	528.42	203.62	166.309	34.3645
560.063	522.322	143.595	110.422	67.5155
560.101	493.404	141.63	108.435	67.4865
560.139	481.076	189.445	145.877	28.0475
560.177	553.807	185.409	129.38	36.3085
560.214	518.664	164.778	129.476	30.0556
560.252	570.676	142.053	115.049	5.11665
560.29	525.138	177.448	96.4612	32.0577
560.328	577.17	183.792	127.694	61.0988
560.366	535.762	167.287	90.4163	38.2199
560.403	521.359	179.866	134.123	29.887
560.441	531.861	194.52	140.455	44.3981
560.479	475.892	223.725	173.798	15.2693
560.517	498.864	217.61	142.73	27.7004
560.555	530.156	188.624	101.263	23.5116
560.592	559.383	176.273	80.579	48.4288
560.63	561.595	186.778	113.931	56.7099
560.668	559.647	168.182	74.5139	8.86115
560.706	526.499	201.567	122.446	12.9824
560.744	597.34	180.882	124.619	33.7436
560.781	547.547	168.51	93.5151	0.430859
560.819	585.129	185.275	85.2776	42.0021
560.857	556.131	135.43	156.13	25.3234
560.895	579.153	145.944	77.1324	58.5947
560.932	560.55	175.203	141.769	33.592
560.97	541.942	194.058	135.621	54.3833
561.008	521.244	179.592	129.474	4.36464
561.046	560.945	192.207	160.816	29.326
561.084	558.987	196.482	90.0883	31.3673
561.121	607.044	213.27	58.9246	39.6747
561.159	584.256	180.045	175.717	20.8861
561.197	592.728	182.239	34.0793	22.9375
561.235	532.4	153.164	90.4517	8.30893
561.272	595.087	197.063	92.6379	6.19637
561.31	566.029	203.437	153.21	35.3578
561.348	547.381	188.952	159.573	-2.22073
561.386	576.712	226.616	101.255	-14.7793
561.424	568.504	187.091	97.1773	14.3922
561.461	579.071	183.04	153.623	56.0997
561.499	581.293	212.374	149.546	10.1513
561.537	548.025	218.759	114.158	60.2228
561.575	614.967	164.583	130.96	16.3443
561.612	569.164	177.232	112.267	33.0219
561.65	592.276	208.666	87.2989	26.7235
561.688	563.157	210.881	145.881	35.0451
561.726	540.299	217.266	91.6534	24.5667
561.763	582.236	163.054	106.38	9.90431
561.801	571.918	204.969	89.7518	47.4959
561.839	601.31	138.183	106.574	26.5576
561.877	532.452	201.018	131.756	22.3393
561.914	620.409	245.056	83.7624	3.49694
561.952	570.351	209.621	108.945	62.0186
561.99	614.412	172.075	146.697	38.9803
562.028	627.104	203.58	111.229	1.29207
562.065	627.251	170.208	111.325	45.1998
562.103	600.183	231.023	126.077	36.8016
562.141	568.915	180.897	101.05	32.5833
562.179	571.147	160.072	124.182	-5.13488
562.216	585.944	212.54	107.528	-7.26708
562.254	613.306	231.515	141.13	13.6447
562.292	550.598	154.119	109.812	26.1766
562.33	586.339	221.274	103.624	7.28841
562.367	576.006	202.542	143.53	3.06627
562.405	615.958	158.647	53.5125	28.1781
562.443	609.81	238.411	124.865	19.76
562.48	618.337	171.45	118.681	11.3479
562.518	631.059	184.134	125.063	9.21987
562.556	591.351	222.009	167.115	4.9818
562.594	631.343	222.123	125.267	25.9238
562.631	568.55	173.992	133.753	34.2917
562.669	595.961	205.576	148.545	34.2637
562.707	585.593	176.311	129.757	13.2457
562.745	638.215	193.215	176.039	15.3077
562.782	541.782	241.623	62.7751	61.4657
562.82	632.204	208.148	127.957	34.1478
562.858	695.356	159.962	115.449	23.6098
562.895	634.593	195.791	138.655	31.9879
562.933	561.205	204.305	130.357	59.27
562.971	645.387	206.529	147.269	21.4221
563.009	628.718	173.014	122.151	44.5042
563.046	605.735	189.942	118.047	25.5624
563.084	643.717	158.527	80.2992	50.7545
563.122	685.919	162.841	141.371	71.7567
563.159	608.256	188.189	55.2471	29.6749
563.197	688.328	221.964	160.499	19.1271
563.235	576.98	215.768	162.711	42.2393
563.272	650.767	207.477	124.947	10.6575
563.31	667.749	184.441	114.519	25.3498
563.348	625.8	220.335	146.191	23.212
563.386	604.882	214.14	150.503	61.0743
563.423	577.649	205.848	102.179	2.10261
563.461	607.271	205.962	127.541	-8.46508
563.499	609.513	212.397	98.1525	20.9873
563.536	607.55	242.015	110.888	29.3856
563.574	677.222	208.419	165.77	6.17795
563.612	643.654	187.464	167.982	-12.8297
563.649	650.131	286.652	174.418	77.7787
563.687	620.763	177.156	115.49	27.1611
563.725	629.334	278.481	204.142	14.4735
563.762	640.021	238.539	183.167	50.302
563.8	640.173	230.233	113.679	62.9244
563.838	612.885	226.128	162.291	46.0269
563.875	579.272	234.696	164.507	37.5654
563.913	602.624	213.72	84.4187	10.1079
563.951	670.296	184.285	183.711	-0.479585
563.989	611.338	235.059	116.272	52.253
564.026	674.825	201.407	158.598	16.3415
564.064	698.206	239.531	70.0099	5.75407
