158.25	302.08	316.315	316.315	316.315	316.315
158.2	302.77	316.281	316.281	316.281	316.281
158.15	290.236	316.215	316.215	316.215	316.215
158.1	286.604	316.14	316.14	316.14	316.14
158.05	277.094	316.041	316.041	316.041	316.041
158	292.179	315.98	315.98	315.98	315.98
157.95	298.894	315.937	315.937	315.937	315.937
157.9	281.619	315.85	315.85	315.85	315.85
157.85	303.618	315.819	315.819	315.819	315.819
157.8	313.039	315.812	315.812	315.812	315.812
157.75	302.081	315.777	315.777	315.777	315.777
157.7	286.602	315.703	315.703	315.703	315.703
157.65	310.716	315.69	315.69	315.69	315.69
157.6	320.75	315.677	315.677	315.677	315.677
157.55	308.824	315.66	315.66	315.66	315.66
157.5	297.344	315.614	315.614	315.614	315.614
157.45	300.351	315.575	315.575	315.575	315.575
157.4	309.072	315.558	315.558	315.558	315.558
157.35	302.876	315.526	315.526	315.526	315.526
157.3	295.826	315.476	315.476	315.476	315.476
157.25	300.438	315.438	315.438	315.438	315.438
157.2	295.611	315.388	315.388	315.388	315.388
157.15	305.926	315.364	315.364	315.364	315.364
157.1	300.196	315.325	315.325	315.325	315.325
157.05	311.325	315.315	315.315	315.315	315.315
157	314.475	315.313	315.313	315.313	315.313
156.95	278.233	315.219	315.219	315.219	315.219
156.9	297.97	315.175	315.175	315.175	315.175
156.85	303.612	315.146	315.146	315.146	315.146
156.8	297.305	315.101	315.101	315.101	315.101
156.75	304.353	315.073	315.073	315.073	315.073
156.7	307.723	315.055	315.055	315.055	315.055
156.65	302.459	315.023	315.023	315.023	315.023
156.6	318.885	315.013	315.013	315.013	315.013
156.55	322.167	314.995	314.995	314.995	314.995
156.5	314.185	314.993	314.993	314.993	314.993
156.45	306.042	314.97	314.97	314.97	314.97
156.4	302.993	314.94	314.94	314.94	314.94
156.35	300.555	314.903	314.903	314.903	314.903
156.3	293.523	314.849	314.849	314.849	314.849
156.25	298.076	314.806	314.806	314.806	314.806
156.2	300.762	314.771	314.771	314.771	314.771
156.15	301.427	314.737	314.737	314.737	314.737
156.1	345.376	314.659	314.659	314.659	314.659
156.05	324.147	314.635	314.635	314.635	314.635
156	289.163	314.57	314.57	314.57	314.57
155.95	306.927	314.551	314.551	314.551	314.551
155.9	315.199	314.549	314.549	314.549	314.549
155.85	312.709	314.544	314.544	314.544	314.544
155.8	328.604	314.508	314.508	314.508	314.508
155.75	327.743	314.475	314.475	314.475	314.475
155.7	312.101	314.469	314.469	314.469	314.469
155.65	335.031	314.416	314.416	314.416	314.416
155.6	337.802	314.357	314.357	314.357	314.357
155.55	318.875	314.345	314.345	314.345	314.345
155.5	334.878	314.293	314.293	314.293	314.293
155.45	340.716	314.225	314.225	314.225	314.225
155.4	348.631	314.138	314.138	314.138	314.138
155.35	334.97	314.085	314.085	314.085	314.085
155.3	336.268	314.028	314.028	314.028	314.028
155.25	344.898	313.949	313.949	313.949	313.949
155.2	336.883	313.891	313.891	313.891	313.891
155.15	343.788	313.815	313.815	313.815	313.815
155.1	337.331	313.755	313.755	313.755	313.755
155.05	346.001	313.672	313.672	313.672	313.672
155	350.422	313.579	313.579	313.579	313.579
154.95	362.309	313.455	313.455	313.455	313.455
154.9	354.266	313.35	313.35	313.35	313.35
154.85	346.788	313.265	313.265	313.265	313.265
154.8	374.74	313.109	313.109	313.109	313.109
154.75	370.735	312.962	312.962	312.962	312.962
154.7	375.251	312.803	312.803	312.803	312.803
154.65	383.259	312.623	312.623	312.623	312.623
154.6	369.925	312.477	312.477	312.477	312.477
154.55	370.24	312.33	312.33	312.33	312.33
154.5	383.397	312.149	312.149	312.149	312.149
154.45	385.869	311.961	311.961	311.961	311.961
154.4	361.24	311.835	311.835	311.835	311.835
154.35	378.942	311.664	311.664	311.664	311.664
154.3	374.43	311.504	311.504	311.504	311.504
154.25	351.847	311.401	311.401	311.401	311.401
154.2	358.688	311.28	311.28	311.28	311.28
154.15	369.714	311.131	311.131	311.131	311.131
154.1	372.887	310.974	310.974	310.974	310.974
154.05	368.749	310.827	310.827	310.827	310.827
154	366.051	310.686	310.686	310.686	310.686
153.95	373.005	310.527	310.527	310.527	310.527
153.9	355.806	310.412	310.412	310.412	310.412
153.85	341.604	310.332	310.332	310.332	310.332
153.8	349.138	310.233	310.233	310.233	310.233
153.75	359.049	310.109	310.109	310.109	310.109
153.7	355.737	309.992	309.992	309.992	309.992
153.65	358.099	309.87	309.87	309.87	309.87
153.6	359.97	309.742	309.742	309.742	309.742
153.55	377.139	309.57	309.57	309.57	309.57
153.5	365.521	309.428	309.428	309.428	309.428
153.45	359.624	309.3	309.3	309.3	309.3
153.4	352.158	309.19	309.19	309.19	309.19
153.35	325.726	309.148	309.148	309.148	309.148
153.3	340.444	309.068	309.068	309.068	309.068
153.25	329.202	309.017	309.017	309.017	309.017
153.2	325.985	308.974	308.974	308.974	308.974
153.15	336.208	308.904	308.904	308.904	308.904
153.1	349.742	308.8	308.8	308.8	308.8
153.05	344.08	308.71	308.71	308.71	308.71
153	327.275	308.663	308.663	308.663	308.663
152.95	315.095	308.646	308.646	308.646	308.646
152.9	352.888	308.534	308.534	308.534	308.534
152.85	328.241	308.483	308.483	308.483	308.483
152.8	318.086	308.459	308.459	308.459	308.459
152.75	328.16	308.409	308.409	308.409	308.409
152.7	339.354	308.33	308.33	308.33	308.33
152.65	344.608	308.237	308.237	308.237	308.237
152.6	339.176	308.158	308.158	308.158	308.158
152.55	337.828	308.083	308.083	308.083	308.083
152.5	345.076	307.989	307.989	307.989	307.989
152.45	342.369	307.901	307.901	307.901	307.901
152.4	347.629	307.8	307.8	307.8	307.8
152.35	334.918	307.73	307.73	307.73	307.73
152.3	336.353	307.657	307.657	307.657	307.657
152.25	351.016	307.547	307.547	307.547	307.547
152.2	354.685	307.427	307.427	307.427	307.427
152.15	335.567	307.355	307.355	307.355	307.355
152.1	348.419	307.25	307.25	307.25	307.25
152.05	342.397	307.161	307.161	307.161	307.161
152	342.846	307.07	307.07	307.07	307.07
151.95	396.906	306.841	306.841	306.841	306.841
151.9	381.71	306.65	306.65	306.65	306.65
151.85	379.007	306.465	306.465	306.465	306.465
151.8	367.725	306.309	306.309	306.309	306.309
151.75	361.875	306.167	306.167	306.167	306.167
151.7	369.007	306.007	306.007	306.007	306.007
151.65	370.017	305.844	305.844	305.844	305.844
151.6	377.444	305.662	305.662	305.662	305.662
151.55	411.949	305.391	305.391	305.391	305.391
151.5	415.248	305.11	305.11	305.11	305.11
151.45	416.113	304.827	304.827	304.827	304.827
151.4	425.862	304.519	304.519	304.519	304.519
151.35	440.609	304.172	304.172	304.172	304.172
151.3	457.625	303.781	303.781	303.781	303.781
151.25	494.5	303.294	303.294	303.294	303.294
151.2	479.317	302.846	302.846	302.846	302.846
151.15	500.28	302.342	302.342	302.342	302.342
151.1	512.091	301.808	301.808	301.808	301.808
151.05	536.277	301.21	301.21	301.21	301.21
151	540.831	300.599	300.599	300.599	300.599
150.95	551.231	299.96	299.96	299.96	299.96
150.9	562.038	299.292	299.292	299.292	299.292
150.85	590.183	298.55	298.55	298.55	298.55
150.8	589.271	297.809	297.809	297.809	297.809
150.75	609.102	297.015	297.015	297.015	297.015
150.7	628.783	296.169	296.169	296.169	296.169
150.65	603.177	295.387	295.387	295.387	295.387
150.6	615.992	294.569	294.569	294.569	294.569
150.55	611.782	293.761	293.761	293.761	293.761
150.5	610.937	292.952	292.952	292.952	292.952
150.45	604.877	292.157	292.157	292.157	292.157
150.4	575.142	291.435	291.435	291.435	291.435
150.35	553.283	290.768	290.768	290.768	290.768
150.3	538.923	290.135	290.135	290.135	290.135
150.25	517.605	289.555	289.555	289.555	289.555
150.2	499.232	289.021	289.021	289.021	289.021
150.15	490.343	288.507	288.507	288.507	288.507
150.1	469.119	288.047	288.047	288.047	288.047
150.05	442.884	287.652	287.652	287.652	287.652
150	441.067	287.261	287.261	287.261	287.261
149.95	418.669	286.926	286.926	286.926	286.926
149.9	417.251	286.594	286.594	286.594	286.594
149.85	403.291	286.296	286.296	286.296	286.296
149.8	402.823	285.999	285.999	285.999	285.999
149.75	375.076	285.772	285.772	285.772	285.772
149.7	376.626	285.54	285.54	285.54	285.54
149.65	341.545	285.397	285.397	285.397	285.397
149.6	336.757	285.267	285.267	285.267	285.267
149.55	342.092	285.122	285.122	285.122	285.122
149.5	357.453	284.937	284.937	284.937	284.937
149.45	338.635	284.8	284.8	284.8	284.8
149.4	348.035	284.639	284.639	284.639	284.639
149.35	330.518	284.522	284.522	284.522	284.522
149.3	341.523	284.377	284.377	284.377	284.377
149.25	330.129	284.26	284.26	284.26	284.26
149.2	318.243	284.174	284.174	284.174	284.174
149.15	327.918	284.062	284.062	284.062	284.062
149.1	319.202	283.972	283.972	283.972	283.972
